_isName,_gender,_animate,_frequency,_length,_mainword,_dependentverbs,_dependenceofverb,_dependentnoun,_dependentadjective,_dependenceofadjective,_word,class
0,1,0,0,7,0,0,0,0,0,0,керосин,'something'
1,1,1,0,6,0,0,0,0,0,0,манин,'something'
0,0,0,0,4,0,0,0,0,0,0,тело,'something'
0,0,0,1,8,0,0,0,0,0,0,здоровье,'something'
0,0,0,0,14,0,0,0,0,0,0,обстоятельство,'something'
0,-1,0,0,5,0,0,0,0,0,0,парта,'something'
0,1,0,0,9,1,0,0,1,0,0,гривенник,'object'
0,1,0,1,7,1,0,0,1,0,0,дневник,'object'
0,-1,0,0,8,0,0,0,0,0,0,прихожая,'something'
0,1,0,0,5,0,0,0,0,0,0,стен,'something'
0,-1,0,0,5,0,0,0,0,0,0,кисея,'something'
0,0,0,1,6,0,0,0,0,0,0,пенсне,'something'
0,-1,0,0,4,1,0,0,0,0,0,воля,'something'
0,0,0,0,7,0,0,0,0,0,0,будущее,'something'
1,0,0,0,6,0,0,0,0,0,0,манины,'something'
0,1,0,0,5,0,0,0,0,0,0,вопль,'something'
0,1,0,0,3,0,0,0,0,0,0,год,'something'
0,0,0,2,8,1,0,0,1,0,0,сердечко,'object'
0,0,0,0,10,1,0,0,0,0,0,равнодушие,'something'
0,-1,0,0,4,1,0,0,0,0,0,щека,'something'
0,-1,1,0,12,0,0,0,0,0,0,родственница,'person'
0,-1,0,0,5,0,0,0,0,0,0,кухня,'something'
0,-1,1,1,4,1,0,0,1,0,0,мать,'person'
0,1,0,0,3,0,0,0,0,0,0,маш,'something'
1,1,1,2,7,0,0,0,0,0,0,николай,'person'
0,0,0,0,5,0,0,0,0,0,0,сорок,'something'
0,1,0,0,6,0,0,0,0,0,0,расход,'something'
0,1,0,0,7,0,0,0,0,0,0,трамвай,'something'
0,0,0,0,5,1,0,0,0,0,0,бельё,'object'
0,0,0,0,13,0,0,0,0,0,0,приготовление,'something'
0,1,0,0,6,0,0,0,0,0,0,родной,'something'
0,1,0,0,5,0,0,0,0,0,0,целик,'something'
0,1,0,0,3,0,0,0,0,0,0,мат,'something'
0,-1,0,0,7,0,0,0,0,0,0,бумажка,'something'
0,-1,1,1,7,1,0,0,0,0,0,барышня,'person'
0,1,0,0,5,0,0,0,0,0,0,подол,'something'
0,1,0,0,6,0,0,0,0,0,0,фонарь,'something'
0,0,0,0,10,0,0,0,0,0,0,содействие,'something'
0,1,0,0,5,0,0,0,0,0,0,чулан,'something'
0,0,0,0,10,0,0,0,0,0,0,сбережение,'something'
0,1,1,1,9,1,0,0,1,0,0,священник,'person'
0,1,0,0,6,0,0,0,0,0,0,бархат,'something'
0,1,1,1,7,1,0,0,0,0,0,банкрот,'object'
1,-1,1,3,9,0,0,0,0,0,0,маремьяна,'person'
0,1,0,0,7,0,0,0,0,0,0,тротуар,'something'
0,0,0,0,8,0,0,0,0,0,0,терзание,'something'
0,1,0,0,8,0,0,0,0,0,0,воротник,'something'
0,-1,0,0,8,0,0,0,0,0,0,лестница,'something'
1,-1,1,2,8,0,0,0,0,0,0,карловна,'something'
0,-1,0,0,7,0,0,0,0,0,0,милость,'something'
1,1,1,2,4,1,0,0,1,0,0,иван,'person'
0,1,0,0,4,0,0,0,0,0,0,гнев,'something'
0,0,0,2,5,0,0,0,0,0,0,место,'object'
0,-1,0,1,5,0,0,0,0,0,0,шапка,'object'
0,0,0,0,6,0,0,0,0,0,0,начало,'something'
0,-1,0,0,7,1,0,0,0,0,0,мазурка,'object'
0,0,0,0,4,0,0,0,0,0,0,вешу,'something'
0,-1,0,0,4,0,0,0,0,0,0,рука,'something'
0,1,0,0,3,0,0,0,0,0,0,душ,'object'
0,1,1,2,4,2,0,0,1,0,0,дядя,'person'
0,1,0,1,4,0,0,0,0,0,0,хаос,'object'
1,1,1,0,3,0,0,0,0,0,0,том,'object'
0,0,0,0,7,0,0,0,0,0,0,участие,'object'
0,1,0,0,3,1,0,0,0,0,0,тон,'object'
0,1,0,3,4,6,0,0,5,0,0,глаз,'object'
0,-1,0,1,7,1,0,0,0,0,0,комната,'object'
1,-1,1,1,4,1,0,0,1,0,0,анна,'person'
0,1,0,1,8,0,0,0,0,0,0,передник,'object'
0,1,0,0,8,0,0,0,0,0,0,передний,'something'
0,-1,1,1,8,0,0,0,0,0,0,старушка,'person'
0,-1,1,0,5,0,0,0,0,0,0,губка,'something'
0,1,0,1,7,1,0,0,0,0,0,золотой,'object'
0,0,0,0,5,1,0,0,0,0,0,плечо,'object'
0,1,0,1,6,1,0,0,1,0,0,толчок,'object'
0,-1,0,0,8,1,0,0,1,0,0,морщинка,'object'
0,-1,0,1,7,0,0,0,0,0,0,история,'object'
0,-1,0,0,3,0,0,0,0,0,0,нея,'something'
0,0,0,0,11,0,0,0,0,0,0,сиятельство,'person'
0,-1,1,0,7,0,0,0,0,0,0,ученица,'person'
0,-1,1,1,7,0,0,0,0,0,0,хозяйка,'person'
0,1,0,1,9,1,0,0,1,0,0,катехизис,'object'
0,-1,0,0,9,0,0,0,0,0,0,квартирка,'object'
0,1,0,0,4,1,0,0,1,0,0,хлеб,'object'
1,-1,1,2,3,0,0,0,0,0,0,аля,'person'
1,1,1,0,7,0,0,0,0,0,0,кузьмин,'person'
0,1,1,1,3,2,0,0,1,0,0,бог,'person'
0,-1,0,0,4,0,0,0,0,0,0,дума,'something'
0,-1,0,0,16,0,0,0,0,0,0,действительность,'something'
0,-1,0,0,6,0,0,0,0,0,0,тысяча,'something'
0,1,1,1,8,1,0,0,1,0,0,волчонок,'person'
0,-1,0,0,6,0,0,0,0,0,0,монета,'something'
0,-1,0,0,4,0,0,0,0,0,0,кора,'something'
0,-1,1,1,5,0,0,0,0,0,0,дочка,'person'
0,-1,1,1,7,1,0,0,1,0,0,шатенка,'person'
0,1,0,0,5,0,0,0,0,0,0,голод,'something'
0,-1,1,1,11,0,0,0,0,0,0,учительница,'person'
0,1,0,1,6,0,0,0,0,0,0,пюпитр,'something'
0,1,0,0,5,2,0,0,1,0,0,гол,'object'
1,-1,1,1,4,0,0,0,0,0,0,зина,'person'
